"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","command","dropout_rate","learning_rate","method","metric.goal","metric.name","name","optimizer","parameters.batch_sizes","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.optimizers","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","program","weight_decay","avg_loss","loss","test.accuracy","test.f1","test.precision","test.recall","test_accuracy","test_f1","test_precision","test_recall","train.avg_loss","train.loss","val.acc","val.f1","val.f1-score","val.loss","val.precision","val.recall"
"different-sweep-16","","finished","Propaganda classification with BERT","","","2024-05-15T21:01:52.000Z","57","3ofmtlxo","32","","0.32660432232886905","0.04622401254222491","","","","","SGD","","","","","","","","","","","","","0.00989849516958181","2.084579630595882","2.058093547821045","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.125","","0.027777777777777776","2.0833045073917935","0.015625","0.125"
"vibrant-sweep-95","","finished","Propaganda classification with BERT","","","2024-05-15T22:30:12.000Z","66","3ofmtlxo","16","","0.4345581394271719","0.013753849191853783","","","","","RMSprop","","","","","","","","","","","","","0.001223839873345349","13.174283981323242","7.486351013183594","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.1388888888888889","","0.03387533875338753","15.033590861729213","0.01929012345679013","0.1388888888888889"
"clear-sweep-13","","finished","Propaganda classification with BERT","","","2024-05-15T20:58:05.000Z","59","3ofmtlxo","32","","0.2515358747568185","0.07333798673835797","","","","","AdamW","","","","","","","","","","","","","0.0031188357260410605","19.92289585020484","5.991228103637695","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.1388888888888889","","0.03387533875338753","16.9100159236363","0.01929012345679013","0.1388888888888889"
"whole-sweep-37","","finished","Propaganda classification with BERT","","","2024-05-15T21:24:48.000Z","63","3ofmtlxo","16","","0.25391702834942326","0.06072083662870376","","","","","RMSprop","","","","","","","","","","","","","0.006426036208599479","60.8032425303518","96.33512878417967","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.14814814814814814","","0.03823178016726403","68.08285794939313","0.02194787379972565","0.14814814814814814"
"sunny-sweep-73","","finished","Propaganda classification with BERT","","","2024-05-15T22:05:41.000Z","67","3ofmtlxo","16","","0.4145568464349574","0.0964389345677048","","","","","AdamW","","","","","","","","","","","","","0.008987213196484403","36.73044086974344","28.56348419189453","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.1388888888888889","","0.03387533875338753","26.241280555725098","0.01929012345679013","0.1388888888888889"
"golden-sweep-67","","finished","Propaganda classification with BERT","","","2024-05-15T21:58:51.000Z","59","3ofmtlxo","16","","0.4669509848894656","0.04384994620986101","","","","","SGD","","","","","","","","","","","","","0.005252855019100175","2.085719226319113","2.1073570251464844","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.09722222222222222","","0.017229254571026722","2.082388060433524","0.00945216049382716","0.09722222222222222"
"woven-sweep-97","","finished","Propaganda classification with BERT","","","2024-05-15T22:32:32.000Z","59","3ofmtlxo","32","","0.26460030451276695","0.07611062351094935","","","","","RMSprop","","","","","","","","","","","","","0.006852931043873316","76.44587484220179","74.53691101074219","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.125","","0.027777777777777776","58.15111378261021","0.015625","0.125"
"pretty-sweep-11","","finished","Propaganda classification with BERT","","","2024-05-15T20:55:38.000Z","68","3ofmtlxo","16","","0.20792677241984184","0.03638652849372462","","","","","AdamW","","","","","","","","","","","","","0.0058280003888048415","7.751681313102628","5.776462078094482","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.14351851851851852","","0.03602489128804918","8.484689916883196","0.020597565157750342","0.14351851851851852"
"olive-sweep-40","","finished","Propaganda classification with BERT","","","2024-05-15T21:28:21.000Z","59","3ofmtlxo","16","","0.43182024859387313","0.019807336649404456","","","","","SGD","","","","","","","","","","","","","0.001495449057820664","2.0873918150678095","2.2010233402252197","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.08333333333333333","","0.01282051282051282","2.0859995910099576","0.006944444444444444","0.08333333333333333"
"flowing-sweep-94","","finished","Propaganda classification with BERT","","","2024-05-15T22:29:10.000Z","56","3ofmtlxo","64","","0.2058587925904198","0.09232827029094055","","","","","RMSprop","","","","","","","","","","","","","0.007027654793812729","80.64281409127372","63.54035568237305","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","0.12903225806451613","0.029493087557603687","0.016649323621227886","0.12903225806451613","","","0.10648148148148148","","0.02049434371610104","70.79804992675781","0.011338305898491084","0.10648148148148148"
